"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","MEASURES_NAME","DURATION_NAME","SEX_NAME","OBS_VALUE","OBS_STATUS_NAME"
"December 2017","Peterborough","E06000031","Persons claiming JSA","Total","Total",905,"Normal Value"
"December 2017","Southend-on-Sea","E06000033","Persons claiming JSA","Total","Total",880,"Normal Value"
"December 2017","Thurrock","E06000034","Persons claiming JSA","Total","Total",995,"Normal Value"
"December 2017","Cambridgeshire","E10000003","Persons claiming JSA","Total","Total",1890,"Normal Value"
"December 2017","Essex","E10000012","Persons claiming JSA","Total","Total",7155,"Normal Value"
"December 2017","Hertfordshire","E10000015","Persons claiming JSA","Total","Total",5405,"Normal Value"
"December 2017","Norfolk","E10000020","Persons claiming JSA","Total","Total",3040,"Normal Value"
"December 2017","Suffolk","E10000029","Persons claiming JSA","Total","Total",2765,"Normal Value"
"December 2017","Camden","E09000007","Persons claiming JSA","Total","Total",1945,"Normal Value"
"December 2017","City of London","E09000001","Persons claiming JSA","Total","Total",25,"Normal Value"
"December 2017","Hackney","E09000012","Persons claiming JSA","Total","Total",3825,"Normal Value"
"December 2017","Hammersmith and Fulham","E09000013","Persons claiming JSA","Total","Total",795,"Normal Value"
"December 2017","Haringey","E09000014","Persons claiming JSA","Total","Total",3265,"Normal Value"
"December 2017","Islington","E09000019","Persons claiming JSA","Total","Total",2595,"Normal Value"
"December 2017","Kensington and Chelsea","E09000020","Persons claiming JSA","Total","Total",755,"Normal Value"
"December 2017","Lambeth","E09000022","Persons claiming JSA","Total","Total",3795,"Normal Value"
"December 2017","Lewisham","E09000023","Persons claiming JSA","Total","Total",3510,"Normal Value"
"December 2017","Newham","E09000025","Persons claiming JSA","Total","Total",3250,"Normal Value"
"December 2017","Southwark","E09000028","Persons claiming JSA","Total","Total",1095,"Normal Value"
"December 2017","Tower Hamlets","E09000030","Persons claiming JSA","Total","Total",1890,"Normal Value"
"December 2017","Wandsworth","E09000032","Persons claiming JSA","Total","Total",2110,"Normal Value"
"December 2017","Westminster","E09000033","Persons claiming JSA","Total","Total",1885,"Normal Value"
"December 2017","Barking and Dagenham","E09000002","Persons claiming JSA","Total","Total",2295,"Normal Value"
"December 2017","Barnet","E09000003","Persons claiming JSA","Total","Total",2530,"Normal Value"
"December 2017","Bexley","E09000004","Persons claiming JSA","Total","Total",1380,"Normal Value"
"December 2017","Brent","E09000005","Persons claiming JSA","Total","Total",3450,"Normal Value"
"December 2017","Bromley","E09000006","Persons claiming JSA","Total","Total",1645,"Normal Value"
"December 2017","Croydon","E09000008","Persons claiming JSA","Total","Total",1030,"Normal Value"
"December 2017","Ealing","E09000009","Persons claiming JSA","Total","Total",3520,"Normal Value"
"December 2017","Enfield","E09000010","Persons claiming JSA","Total","Total",3100,"Normal Value"
"December 2017","Greenwich","E09000011","Persons claiming JSA","Total","Total",2840,"Normal Value"
"December 2017","Harrow","E09000015","Persons claiming JSA","Total","Total",1310,"Normal Value"
"December 2017","Havering","E09000016","Persons claiming JSA","Total","Total",1740,"Normal Value"
"December 2017","Hillingdon","E09000017","Persons claiming JSA","Total","Total",2060,"Normal Value"
"December 2017","Hounslow","E09000018","Persons claiming JSA","Total","Total",490,"Normal Value"
"December 2017","Kingston upon Thames","E09000021","Persons claiming JSA","Total","Total",905,"Normal Value"
"December 2017","Merton","E09000024","Persons claiming JSA","Total","Total",1245,"Normal Value"
"December 2017","Redbridge","E09000026","Persons claiming JSA","Total","Total",1775,"Normal Value"
"December 2017","Richmond upon Thames","E09000027","Persons claiming JSA","Total","Total",935,"Normal Value"
"December 2017","Sutton","E09000029","Persons claiming JSA","Total","Total",325,"Normal Value"
"December 2017","Waltham Forest","E09000031","Persons claiming JSA","Total","Total",2715,"Normal Value"
"December 2017","Bracknell Forest","E06000036","Persons claiming JSA","Total","Total",320,"Normal Value"
"December 2017","Brighton and Hove","E06000043","Persons claiming JSA","Total","Total",1835,"Normal Value"
"December 2017","Isle of Wight","E06000046","Persons claiming JSA","Total","Total",1025,"Normal Value"
"December 2017","Medway","E06000035","Persons claiming JSA","Total","Total",2235,"Normal Value"
"December 2017","Milton Keynes","E06000042","Persons claiming JSA","Total","Total",1795,"Normal Value"
"December 2017","Portsmouth","E06000044","Persons claiming JSA","Total","Total",1595,"Normal Value"
"December 2017","Reading","E06000038","Persons claiming JSA","Total","Total",1240,"Normal Value"
"December 2017","Slough","E06000039","Persons claiming JSA","Total","Total",815,"Normal Value"
"December 2017","Southampton","E06000045","Persons claiming JSA","Total","Total",630,"Normal Value"
"December 2017","West Berkshire","E06000037","Persons claiming JSA","Total","Total",405,"Normal Value"
"December 2017","Windsor and Maidenhead","E06000040","Persons claiming JSA","Total","Total",425,"Normal Value"
"December 2017","Wokingham","E06000041","Persons claiming JSA","Total","Total",360,"Normal Value"
"December 2017","Buckinghamshire","E10000002","Persons claiming JSA","Total","Total",2015,"Normal Value"
"December 2017","East Sussex","E10000011","Persons claiming JSA","Total","Total",1880,"Normal Value"
"December 2017","Hampshire","E10000014","Persons claiming JSA","Total","Total",4155,"Normal Value"
"December 2017","Kent","E10000016","Persons claiming JSA","Total","Total",9505,"Normal Value"
"December 2017","Oxfordshire","E10000025","Persons claiming JSA","Total","Total",1510,"Normal Value"
"December 2017","Surrey","E10000030","Persons claiming JSA","Total","Total",3020,"Normal Value"
"December 2017","West Sussex","E10000032","Persons claiming JSA","Total","Total",3500,"Normal Value"
"December 2017","Bath and North East Somerset","E06000022","Persons claiming JSA","Total","Total",180,"Normal Value"
"December 2017","Bournemouth","E06000028","Persons claiming JSA","Total","Total",1220,"Normal Value"
"December 2017","Bristol, City of","E06000023","Persons claiming JSA","Total","Total",3415,"Normal Value"
"December 2017","Cornwall","E06000052","Persons claiming JSA","Total","Total",2460,"Normal Value"
"December 2017","Isles of Scilly","E06000053","Persons claiming JSA","Total","Total",0,"Normal Value"
"December 2017","North Somerset","E06000024","Persons claiming JSA","Total","Total",355,"Normal Value"
"December 2017","Plymouth","E06000026","Persons claiming JSA","Total","Total",2140,"Normal Value"
"December 2017","Poole","E06000029","Persons claiming JSA","Total","Total",535,"Normal Value"
"December 2017","South Gloucestershire","E06000025","Persons claiming JSA","Total","Total",960,"Normal Value"
"December 2017","Swindon","E06000030","Persons claiming JSA","Total","Total",410,"Normal Value"
"December 2017","Torbay","E06000027","Persons claiming JSA","Total","Total",1045,"Normal Value"
"December 2017","Wiltshire","E06000054","Persons claiming JSA","Total","Total",820,"Normal Value"
"December 2017","Devon","E10000008","Persons claiming JSA","Total","Total",2675,"Normal Value"
"December 2017","Dorset","E10000009","Persons claiming JSA","Total","Total",1295,"Normal Value"
"December 2017","Gloucestershire","E10000013","Persons claiming JSA","Total","Total",2095,"Normal Value"
"December 2017","Somerset","E10000027","Persons claiming JSA","Total","Total",655,"Normal Value"
"December 2017","Anglesey","W06000001","Persons claiming JSA","Total","Total",615,"Normal Value"
"December 2017","Gwynedd","W06000002","Persons claiming JSA","Total","Total",810,"Normal Value"
"December 2017","Conwy","W06000003","Persons claiming JSA","Total","Total",770,"Normal Value"
"December 2017","Denbighshire","W06000004","Persons claiming JSA","Total","Total",575,"Normal Value"
"December 2017","Flintshire","W06000005","Persons claiming JSA","Total","Total",440,"Normal Value"
"December 2017","Wrexham","W06000006","Persons claiming JSA","Total","Total",575,"Normal Value"
"December 2017","Powys","W06000023","Persons claiming JSA","Total","Total",375,"Normal Value"
"December 2017","Ceredigion","W06000008","Persons claiming JSA","Total","Total",310,"Normal Value"
"December 2017","Pembrokeshire","W06000009","Persons claiming JSA","Total","Total",985,"Normal Value"
"December 2017","Carmarthenshire","W06000010","Persons claiming JSA","Total","Total",1155,"Normal Value"
"December 2017","Swansea","W06000011","Persons claiming JSA","Total","Total",1995,"Normal Value"
"December 2017","Neath Port Talbot","W06000012","Persons claiming JSA","Total","Total",790,"Normal Value"
"December 2017","Bridgend","W06000013","Persons claiming JSA","Total","Total",1130,"Normal Value"
"December 2017","The Vale of Glamorgan","W06000014","Persons claiming JSA","Total","Total",845,"Normal Value"
"December 2017","Cardiff","W06000015","Persons claiming JSA","Total","Total",3390,"Normal Value"
"December 2017","Rhondda, Cynon, Taff","W06000016","Persons claiming JSA","Total","Total",1895,"Normal Value"
"December 2017","Merthyr Tydfil","W06000024","Persons claiming JSA","Total","Total",630,"Normal Value"
"December 2017","Caerphilly","W06000018","Persons claiming JSA","Total","Total",1830,"Normal Value"
"December 2017","Blaenau Gwent","W06000019","Persons claiming JSA","Total","Total",705,"Normal Value"
"December 2017","Torfaen","W06000020","Persons claiming JSA","Total","Total",360,"Normal Value"
"December 2017","Monmouthshire","W06000021","Persons claiming JSA","Total","Total",340,"Normal Value"
"December 2017","Newport","W06000022","Persons claiming JSA","Total","Total",1420,"Normal Value"
"December 2017","Aberdeen City","S12000033","Persons claiming JSA","Total","Total",2185,"Normal Value"
"December 2017","Aberdeenshire","S12000034","Persons claiming JSA","Total","Total",1390,"Normal Value"
"December 2017","Angus","S12000041","Persons claiming JSA","Total","Total",785,"Normal Value"
"December 2017","Argyll and Bute","S12000035","Persons claiming JSA","Total","Total",550,"Normal Value"
"December 2017","Clackmannanshire","S12000005","Persons claiming JSA","Total","Total",300,"Normal Value"
"December 2017","Dumfries and Galloway","S12000006","Persons claiming JSA","Total","Total",985,"Normal Value"
"December 2017","Dundee City","S12000042","Persons claiming JSA","Total","Total",1740,"Normal Value"
"December 2017","East Ayrshire","S12000008","Persons claiming JSA","Total","Total",1330,"Normal Value"
"December 2017","East Dunbartonshire","S12000045","Persons claiming JSA","Total","Total",285,"Normal Value"
"December 2017","East Lothian","S12000010","Persons claiming JSA","Total","Total",140,"Normal Value"
"December 2017","East Renfrewshire","S12000011","Persons claiming JSA","Total","Total",380,"Normal Value"
"December 2017","Edinburgh, City of","S12000036","Persons claiming JSA","Total","Total",2905,"Normal Value"
"December 2017","Eilean Siar","S12000013","Persons claiming JSA","Total","Total",180,"Normal Value"
"December 2017","Falkirk","S12000014","Persons claiming JSA","Total","Total",1200,"Normal Value"
"December 2017","Fife","S12000015","Persons claiming JSA","Total","Total",3430,"Normal Value"
"December 2017","Glasgow City","S12000046","Persons claiming JSA","Total","Total",8490,"Normal Value"
"December 2017","Highland","S12000017","Persons claiming JSA","Total","Total",605,"Normal Value"
"December 2017","Inverclyde","S12000018","Persons claiming JSA","Total","Total",345,"Normal Value"
"December 2017","Midlothian","S12000019","Persons claiming JSA","Total","Total",240,"Normal Value"
"December 2017","Moray","S12000020","Persons claiming JSA","Total","Total",625,"Normal Value"
"December 2017","North Ayrshire","S12000021","Persons claiming JSA","Total","Total",1820,"Normal Value"
"December 2017","North Lanarkshire","S12000044","Persons claiming JSA","Total","Total",3410,"Normal Value"
"December 2017","Orkney Islands","S12000023","Persons claiming JSA","Total","Total",55,"Normal Value"
"December 2017","Perth and Kinross","S12000024","Persons claiming JSA","Total","Total",605,"Normal Value"
"December 2017","Renfrewshire","S12000038","Persons claiming JSA","Total","Total",1910,"Normal Value"
"December 2017","Scottish Borders","S12000026","Persons claiming JSA","Total","Total",555,"Normal Value"
"December 2017","Shetland Islands","S12000027","Persons claiming JSA","Total","Total",40,"Normal Value"
"December 2017","South Ayrshire","S12000028","Persons claiming JSA","Total","Total",1000,"Normal Value"
"December 2017","South Lanarkshire","S12000029","Persons claiming JSA","Total","Total",2025,"Normal Value"
"December 2017","Stirling","S12000030","Persons claiming JSA","Total","Total",265,"Normal Value"
"December 2017","West Dunbartonshire","S12000039","Persons claiming JSA","Total","Total",1270,"Normal Value"
"December 2017","West Lothian","S12000040","Persons claiming JSA","Total","Total",1025,"Normal Value"
"December 2017","Antrim","95T","Persons claiming JSA","Total","Total",635,"Normal Value"
"December 2017","Ards","95X","Persons claiming JSA","Total","Total",1185,"Normal Value"
"December 2017","Armagh","95O","Persons claiming JSA","Total","Total",690,"Normal Value"
"December 2017","Ballymena","95G","Persons claiming JSA","Total","Total",850,"Normal Value"
"December 2017","Ballymoney","95D","Persons claiming JSA","Total","Total",380,"Normal Value"
"December 2017","Banbridge","95Q","Persons claiming JSA","Total","Total",445,"Normal Value"
"December 2017","Belfast","95Z","Persons claiming JSA","Total","Total",6095,"Normal Value"
"December 2017","Carrickfergus","95V","Persons claiming JSA","Total","Total",620,"Normal Value"
"December 2017","Castlereagh","95Y","Persons claiming JSA","Total","Total",630,"Normal Value"
"December 2017","Coleraine","95C","Persons claiming JSA","Total","Total",995,"Normal Value"
"December 2017","Cookstown","95I","Persons claiming JSA","Total","Total",335,"Normal Value"
"December 2017","Craigavon","95N","Persons claiming JSA","Total","Total",1225,"Normal Value"
"December 2017","Derry","95A","Persons claiming JSA","Total","Total",3435,"Normal Value"
"December 2017","Down","95R","Persons claiming JSA","Total","Total",1020,"Normal Value"
"December 2017","Dungannon","95M","Persons claiming JSA","Total","Total",565,"Normal Value"
"December 2017","Fermanagh","95L","Persons claiming JSA","Total","Total",860,"Normal Value"
"December 2017","Larne","95F","Persons claiming JSA","Total","Total",520,"Normal Value"
"December 2017","Limavady","95B","Persons claiming JSA","Total","Total",580,"Normal Value"
"December 2017","Lisburn","95S","Persons claiming JSA","Total","Total",1520,"Normal Value"
"December 2017","Magherafelt","95H","Persons claiming JSA","Total","Total",430,"Normal Value"
"December 2017","Moyle","95E","Persons claiming JSA","Total","Total",315,"Normal Value"
"December 2017","Newry and Mourne","95P","Persons claiming JSA","Total","Total",1215,"Normal Value"
"December 2017","Newtownabbey","95U","Persons claiming JSA","Total","Total",1150,"Normal Value"
"December 2017","North Down","95W","Persons claiming JSA","Total","Total",910,"Normal Value"
"December 2017","Omagh","95K","Persons claiming JSA","Total","Total",545,"Normal Value"
"December 2017","Strabane","95J","Persons claiming JSA","Total","Total",1040,"Normal Value"
"January 2018","Darlington","E06000005","Persons claiming JSA","Total","Total",1550,"Normal Value"
"January 2018","County Durham","E06000047","Persons claiming JSA","Total","Total",4790,"Normal Value"
"January 2018","Hartlepool","E06000001","Persons claiming JSA","Total","Total",800,"Normal Value"
"January 2018","Middlesbrough","E06000002","Persons claiming JSA","Total","Total",2955,"Normal Value"
"January 2018","Northumberland","E06000057","Persons claiming JSA","Total","Total",3475,"Normal Value"
"January 2018","Redcar and Cleveland","E06000003","Persons claiming JSA","Total","Total",1955,"Normal Value"
"January 2018","Stockton-on-Tees","E06000004","Persons claiming JSA","Total","Total",2625,"Normal Value"
"January 2018","Gateshead","E08000037","Persons claiming JSA","Total","Total",1770,"Normal Value"
"January 2018","Newcastle upon Tyne","E08000021","Persons claiming JSA","Total","Total",1555,"Normal Value"
"January 2018","North Tyneside","E08000022","Persons claiming JSA","Total","Total",2285,"Normal Value"
"January 2018","South Tyneside","E08000023","Persons claiming JSA","Total","Total",3070,"Normal Value"
"January 2018","Sunderland","E08000024","Persons claiming JSA","Total","Total",3625,"Normal Value"
"January 2018","Blackburn with Darwen","E06000008","Persons claiming JSA","Total","Total",1520,"Normal Value"
"January 2018","Blackpool","E06000009","Persons claiming JSA","Total","Total",1770,"Normal Value"
"January 2018","Cheshire East","E06000049","Persons claiming JSA","Total","Total",1110,"Normal Value"
"January 2018","Cheshire West and Chester","E06000050","Persons claiming JSA","Total","Total",980,"Normal Value"
"January 2018","Halton","E06000006","Persons claiming JSA","Total","Total",280,"Normal Value"
"January 2018","Warrington","E06000007","Persons claiming JSA","Total","Total",355,"Normal Value"
"January 2018","Cumbria","E10000006","Persons claiming JSA","Total","Total",1860,"Normal Value"
"January 2018","Bolton","E08000001","Persons claiming JSA","Total","Total",2860,"Normal Value"
"January 2018","Bury","E08000002","Persons claiming JSA","Total","Total",1445,"Normal Value"
"January 2018","Manchester","E08000003","Persons claiming JSA","Total","Total",4315,"Normal Value"
"January 2018","Oldham","E08000004","Persons claiming JSA","Total","Total",945,"Normal Value"
"January 2018","Rochdale","E08000005","Persons claiming JSA","Total","Total",2060,"Normal Value"
"January 2018","Salford","E08000006","Persons claiming JSA","Total","Total",2525,"Normal Value"
"January 2018","Stockport","E08000007","Persons claiming JSA","Total","Total",1590,"Normal Value"
"January 2018","Tameside","E08000008","Persons claiming JSA","Total","Total",1630,"Normal Value"
"January 2018","Trafford","E08000009","Persons claiming JSA","Total","Total",655,"Normal Value"
"January 2018","Wigan","E08000010","Persons claiming JSA","Total","Total",2475,"Normal Value"
"January 2018","Lancashire","E10000017","Persons claiming JSA","Total","Total",6095,"Normal Value"
"January 2018","Knowsley","E08000011","Persons claiming JSA","Total","Total",1380,"Normal Value"
"January 2018","Liverpool","E08000012","Persons claiming JSA","Total","Total",5510,"Normal Value"
"January 2018","Sefton","E08000014","Persons claiming JSA","Total","Total",1410,"Normal Value"
"January 2018","St. Helens","E08000013","Persons claiming JSA","Total","Total",1195,"Normal Value"
"January 2018","Wirral","E08000015","Persons claiming JSA","Total","Total",1435,"Normal Value"
"January 2018","East Riding of Yorkshire","E06000011","Persons claiming JSA","Total","Total",1905,"Normal Value"
"January 2018","Kingston upon Hull, City of","E06000010","Persons claiming JSA","Total","Total",4625,"Normal Value"
"January 2018","North East Lincolnshire","E06000012","Persons claiming JSA","Total","Total",1830,"Normal Value"
"January 2018","North Lincolnshire","E06000013","Persons claiming JSA","Total","Total",970,"Normal Value"
"January 2018","York","E06000014","Persons claiming JSA","Total","Total",305,"Normal Value"
"January 2018","North Yorkshire","E10000023","Persons claiming JSA","Total","Total",1625,"Normal Value"
"January 2018","Barnsley","E08000016","Persons claiming JSA","Total","Total",1525,"Normal Value"
"January 2018","Doncaster","E08000017","Persons claiming JSA","Total","Total",2155,"Normal Value"
"January 2018","Rotherham","E08000018","Persons claiming JSA","Total","Total",2880,"Normal Value"
"January 2018","Sheffield","E08000019","Persons claiming JSA","Total","Total",6770,"Normal Value"
"January 2018","Bradford","E08000032","Persons claiming JSA","Total","Total",6055,"Normal Value"
"January 2018","Calderdale","E08000033","Persons claiming JSA","Total","Total",760,"Normal Value"
"January 2018","Kirklees","E08000034","Persons claiming JSA","Total","Total",3135,"Normal Value"
"January 2018","Leeds","E08000035","Persons claiming JSA","Total","Total",7965,"Normal Value"
"January 2018","Wakefield","E08000036","Persons claiming JSA","Total","Total",2795,"Normal Value"
"January 2018","Derby","E06000015","Persons claiming JSA","Total","Total",1930,"Normal Value"
"January 2018","Leicester","E06000016","Persons claiming JSA","Total","Total",2695,"Normal Value"
"January 2018","Nottingham","E06000018","Persons claiming JSA","Total","Total",5375,"Normal Value"
"January 2018","Rutland","E06000017","Persons claiming JSA","Total","Total",50,"Normal Value"
"January 2018","Derbyshire","E10000007","Persons claiming JSA","Total","Total",3525,"Normal Value"
"January 2018","Leicestershire","E10000018","Persons claiming JSA","Total","Total",1770,"Normal Value"
"January 2018","Lincolnshire","E10000019","Persons claiming JSA","Total","Total",4790,"Normal Value"
"January 2018","Northamptonshire","E10000021","Persons claiming JSA","Total","Total",4085,"Normal Value"
"January 2018","Nottinghamshire","E10000024","Persons claiming JSA","Total","Total",5400,"Normal Value"
"January 2018","Herefordshire, County of","E06000019","Persons claiming JSA","Total","Total",710,"Normal Value"
"January 2018","Shropshire","E06000051","Persons claiming JSA","Total","Total",1365,"Normal Value"
"January 2018","Stoke-on-Trent","E06000021","Persons claiming JSA","Total","Total",2870,"Normal Value"
"January 2018","Telford and Wrekin","E06000020","Persons claiming JSA","Total","Total",1140,"Normal Value"
"January 2018","Staffordshire","E10000028","Persons claiming JSA","Total","Total",3585,"Normal Value"
"January 2018","Warwickshire","E10000031","Persons claiming JSA","Total","Total",1620,"Normal Value"
"January 2018","Birmingham","E08000025","Persons claiming JSA","Total","Total",21300,"Normal Value"
"January 2018","Coventry","E08000026","Persons claiming JSA","Total","Total",3055,"Normal Value"
"January 2018","Dudley","E08000027","Persons claiming JSA","Total","Total",2830,"Normal Value"
"January 2018","Sandwell","E08000028","Persons claiming JSA","Total","Total",4740,"Normal Value"
"January 2018","Solihull","E08000029","Persons claiming JSA","Total","Total",915,"Normal Value"
"January 2018","Walsall","E08000030","Persons claiming JSA","Total","Total",3205,"Normal Value"
"January 2018","Wolverhampton","E08000031","Persons claiming JSA","Total","Total",4590,"Normal Value"
"January 2018","Worcestershire","E10000034","Persons claiming JSA","Total","Total",2970,"Normal Value"
"January 2018","Bedford","E06000055","Persons claiming JSA","Total","Total",855,"Normal Value"
"January 2018","Central Bedfordshire","E06000056","Persons claiming JSA","Total","Total",960,"Normal Value"
"January 2018","Luton","E06000032","Persons claiming JSA","Total","Total",1845,"Normal Value"
"January 2018","Peterborough","E06000031","Persons claiming JSA","Total","Total",855,"Normal Value"
"January 2018","Southend-on-Sea","E06000033","Persons claiming JSA","Total","Total",830,"Normal Value"
"January 2018","Thurrock","E06000034","Persons claiming JSA","Total","Total",965,"Normal Value"
"January 2018","Cambridgeshire","E10000003","Persons claiming JSA","Total","Total",2040,"Normal Value"
